name,halal_status,source
 THE CATERERS PTE LTD,halal,singapore halal directory
 THE CHICKEN RICE SHOP,halal,singapore halal directory
 THE CHICKEN RICE SHOP (ONE KM),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF,halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (ALEXANDRA ROAD),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (BUGIS+),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (CAUSEWAY POINT),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (CENTREPOINT),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (CENTURY SQUARE),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (CHANGI AIRPORT T1),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (CHANGI AIRPORT T2 - LOUNGE SOUTH),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (CHANGI AIRPORT T3 - LOUNGE SOUTH),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (CHANGI CITY POINT),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (CHINATOWN POINT),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (CITY SQUARE MALL),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (COMPASS ONE),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (CPF BUILDING),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (ESPLANADE MALL),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (FORUM GALLERIA),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (GREAT WORLD CITY),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (GREENWICH VILLAGE),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (GUTHRIE HOUSE),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (HARBOURFRONT CENTRE),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (HDB HUB),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (HOLLAND VILLAGE),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (IMM BUILDING),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (INTERNATIONAL PLAZA),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (ION ORCHARD),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (JUNCTION 8),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (JURONG EAST MALL - JEM),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (JURONG POINT),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (KALLANG WAVE MALL),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (LEISURE PARK KALLANG),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (MARINA BAY LINK),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (MARINA SQUARE),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (MARINE COVE),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (MILLENIA WALK),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (NEW TECH PARK),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (NGEE ANN POLYTECHNIC),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (NOVENA SQUARE),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (NTU),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (NUH),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (ORCHARD CENTRAL),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (PALAWAN BEACH),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (PARAGON),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (PARKWAY PARADE),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (PASIR RIS NTUC RESORT),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (REPUBLIC PLAZA),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (SELETAR MALL),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (SERANGOON GARDEN),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (SINGAPORE EXPO),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (SINGAPORE POST CENTRE),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (SUNTEC CITY MALL),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (TAMPINES ONE),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (TAN TOCK SENG HOSPITAL),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (THE RAIL MALL),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (TIONG BAHRU PLAZA),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (VIVOCITY),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (WATERWAY POINT),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF (WEST MALL),halal,singapore halal directory
 THE COFFEE BEAN & TEA LEAF BEANSTRO,halal,singapore halal directory
 THE COFFEE CONNECTION PTE LTD,halal,singapore halal directory
 THE DESSERT SHOP PTE LTD,halal,singapore halal directory
 THE FLAMINGO LODGE (KITCHEN) @ JURONG BIRD PARK,halal,singapore halal directory
 THE ICE CREAM & COOKIE CO PTE LTD,halal,singapore halal directory
 THE JELLY HEARTS CAKES & JUICES,halal,singapore halal directory
 THE JELLY HEARTS CAKES & JUICES (OUB CENTRE),halal,singapore halal directory
 THE LANDMARK - INTERNATIONAL CUISINE,halal,singapore halal directory
 THE ORANGE LANTERN GOURMET KITCHEN PTE LTD,halal,singapore halal directory
 THE ORANGE LANTERN NOODLE BAR,halal,singapore halal directory
 THE ORANGE LANTERN VIETNAMESE RESTAURANT PTE LTD,halal,singapore halal directory
 THE ORANGE LANTERN VIETNAMESE RESTAURANT PTE LTD (HARBOURFRONT CENTRE),halal,singapore halal directory
 THE ORANGE LANTERN VIETNAMESE RESTAURANT PTE LTD (IMM BUILDING),halal,singapore halal directory
 THE PIZZERIAN,halal,singapore halal directory
 THE PIZZERIAN (TAMPINES),halal,singapore halal directory
 THE RAMEN STALL,halal,singapore halal directory
 THE ROYALS (PREMIUM CAKES) PTE LTD,halal,singapore halal directory
 THE ROYALS BISTRO,halal,singapore halal directory
 THE ROYALS CAFE,halal,singapore halal directory
 THE ROYALS CAFƒ (EASTPOINT MALL),halal,singapore halal directory
 THE ROYALS STEAKHOUSE,halal,singapore halal directory
 THE SHEPHERDS PIE LLP,halal,singapore halal directory
 THE SINGAPORE CURRY PTE LTD,halal,singapore halal directory
 THE SOUP SPOON PTE LTD,halal,singapore halal directory
 THE TWELVE BAKESHOP,halal,singapore halal directory
 THIRTYTHREE PTE LTD,halal,singapore halal directory
 THOMSON CATERING PTE LTD,halal,singapore halal directory
 THONG CHEW FOOD INDUSTRIES PTE LTD,halal,singapore halal directory
 THONG SIEK FOOD INDUSTRY PTE LTD,halal,singapore halal directory
 THYME FOOD & SERVICES PTE LTD,halal,singapore halal directory
 TIM SUM (S4) @ 89.7 SUPPER CLUB (GEYLANG EAST),halal,singapore halal directory
 TIP TOP,halal,singapore halal directory
 TIP TOP (AMK),halal,singapore halal directory
 TIP TOP (CHANGI AIRPORT T1 DEPARTURE),halal,singapore halal directory
 TIP TOP (CHANGI AIRPORT T3 DEPARTURE),halal,singapore halal directory
 TIP TOP (COMPASS ONE),halal,singapore halal directory
 TIP TOP (KALLANG),halal,singapore halal directory
 TIP TOP (PARCO BUGIS JUNCTION),halal,singapore halal directory
 TIP TOP (PASIR RIS MRT STATION),halal,singapore halal directory
 TIP TOP (RAFFLES CITY SHOPPING CENTRE),halal,singapore halal directory
 TIP TOP (THE SELETAR MALL),halal,singapore halal directory
 TLG CATERING SERVICES,halal,singapore halal directory
 TOAST BOX,halal,singapore halal directory
 TOASTIES,halal,singapore halal directory
 TOASTIES (CLEMENTI),halal,singapore halal directory
 TOASTIES (TAMPINES HUB),halal,singapore halal directory
 TOP 73+1 FISHBALL LEGACY,halal,singapore halal directory
 TOP GOURMET FOOD INDUSTRIES PTE LTD,halal,singapore halal directory
 TOPCHOICE FOOD INDUSTRIES (S) PTE LTD,halal,singapore halal directory
 TOPSELLER PTE LTD,halal,singapore halal directory
 TORIGO FOOD PTE LTD,halal,singapore halal directory
 TORIGO FOOD PTE LTD (HILLION MALL),halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS,halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (AMK AVE 3),halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (AMK AVE 8),halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (BEDOK NORTH),halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (BEDOK SOUTH),halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (BT BATOK WEST),halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (CHOA CHU KANG WAY),halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (JERVOIS RD),halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (JLN AHMAD IBRAHIM),halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (JURONG EAST AVE 1),halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (LOR 2 TOA PAYOH),halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (LOR CHUAN),halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (MOUNTBATTEN RD),halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (PUNGGOL ROAD),halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (TAMPINES AVE 7),halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (UPP BT TIMAH,halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (UPP CHANGI RD NORTH),halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (WEST COAST RD),halal,singapore halal directory
 TREATS CORNER@FAIRPRICE XPRESS (YISHUN AVE 9),halal,singapore halal directory
 TSM FOOD SERVICES PTE LTD,halal,singapore halal directory
 TUNGLOK NOBLE GIFTS,halal,singapore halal directory
 TUNGSAN FOOD INDUSTRIES PTE LTD,halal,singapore halal directory
 U TASTE,halal,singapore halal directory
 U TASTE (TAMPINES MRT STN),halal,singapore halal directory
 UNCLE FATMAN CAFE,halal,singapore halal directory
 UNCLE JOES GRILL,halal,singapore halal directory
 UNCLE PENYET,halal,singapore halal directory
 UNCLE PENYET (GEYLANG SERAI),halal,singapore halal directory
 UNCLE PENYET (LOWER KENT RIDGE RD),halal,singapore halal directory
 UNCLE PENYET (UPP SERANGOON VIEW),halal,singapore halal directory
 UNCLE TONYS TUCKSHOP,halal,singapore halal directory
 UNICURD FOOD CO (PTE) LTD,halal,singapore halal directory
 UNIFOOD INTERNATIONAL (S) PTE LTD,halal,singapore halal directory
 UNION CHEMICAL & PHARMACEUTICAL (PTE) LTD,halal,singapore halal directory
 UTC CHANGI STAFF CAFETERIA (MNGD BY OCCASIONS CATERING PTE LTD),halal,singapore halal directory
 UYI SAVOURY SQUIDS,halal,singapore halal directory
 UYI SAVOURY SQUIDS (BUGIS JUNCTION),halal,singapore halal directory
 UYI SAVOURY SQUIDS (THE CLEMENTI MALL),halal,singapore halal directory
 UYI SAVOURY SQUIDS (VIVO CITY),halal,singapore halal directory
" VALUE SET, BEVERAGES, DESSERTS & FRUITS (S1) @ CANTINE PAYA LEBAR SQ",halal,singapore halal directory
 VEG PREPARATION @ DNATA SINGAPORE PTE LTD,halal,singapore halal directory
 VEGETARIAN (S2) @ KOPITIAM NORTHPOINT,halal,singapore halal directory
 VEGETARIAN (S9) @ FLAVOURS BY HESED&EMET,halal,singapore halal directory
 VEGETARIAN CUISINE (R3) @ CANTINE PAYA LEBAR SQUARE,halal,singapore halal directory
 VEGETARIAN FOOD (S9) @ HEALTHY KOPITIAM NTFGH,halal,singapore halal directory
 VERANDAH@AGROBAZAAR MALAYSIA,halal,singapore halal directory
 VIETNAMESE CUISINE (S4) @ KOPITIAM VIVO CITY,halal,singapore halal directory
 VISMARK FOOD INDUSTRIES PTE LTD,halal,singapore halal directory
 VITABLEND ASIA PACIFIC PTE LTD,halal,singapore halal directory
 VITASOY INTERNATIONAL HOLDINGS LIMITED,halal,singapore halal directory
 VL FOOD CONCEPT PTE LTD,halal,singapore halal directory
 VS CATERING PTE. LTD.,halal,singapore halal directory
 W3 @ HUB DISTRIBUTOR SERVICES PTE LTD,halal,singapore halal directory
 WAH HONG COMPANY,halal,singapore halal directory
 WAHDAH BIOTECH PTE LTD,halal,singapore halal directory
 WANG SOON WESTERN FOOD,halal,singapore halal directory
 WANG ZAI HONG KONG CAFE,halal,singapore halal directory
 WANTON NOODLE (S20) @ KOPITIAM (COMPASS ONE),halal,singapore halal directory
 WAREHOUSE 1 & 2 @ SANKYU (SINGAPORE) PTE LTD,halal,singapore halal directory
 WAREHOUSE 1 @ SANKYU (SINGAPORE) PTE LTD,halal,singapore halal directory
" WAREHOUSE 1, 2 & 3 (SECTION A) @ SANKYU (SINGAPORE) PTE LTD",halal,singapore halal directory
" WAREHOUSE 1, 2 & 3 @ SANKYU (SINGAPORE) PTE LTD",halal,singapore halal directory
 WAREHOUSE 3 AISLE 1-16 @ BOLLORE LOGISTICS SINGAPORE PTE LTD,halal,singapore halal directory
 WAREHOUSE 5A @ SHARIKAT LOGISTICS PTE LTD,halal,singapore halal directory
 WAREHOUSE 5B @ SHARIKAT LOGISTICS PTE LTD,halal,singapore halal directory
 WAREHOUSE RACK 17-31 @ SH COGENT LOGISTICS PTE LTD,halal,singapore halal directory
 WAREHOUSE SECTION B @ F.S. FREIGHT SYSTEMS PTE LTD,halal,singapore halal directory
 WARM DESSERT CORNER @ AMC,halal,singapore halal directory
 WARONG DBS ASIA @ DBS ASIA HUB (MNGD BY CHILLI API CATERING PTE LTD),halal,singapore halal directory
 WARONG ENAK NASI PADANG (S2) @ MR TEH TARIK EATING HOUSE,halal,singapore halal directory
 WARONG KIMS GORENG DELIGHTS,halal,singapore halal directory
 WARONG KIMS SEAFOOD,halal,singapore halal directory
 WARONG RICE GARDEN,halal,singapore halal directory
 WARUNG PADANG NASI PADANG (S4) @NTUC FOODFARE CLIFFORD CENTRE,halal,singapore halal directory
 WARUNG PADANG NASI PADANG (S5) @NTUC FOODFARE SELETAR MALL,halal,singapore halal directory
 WASABI TEI (S10) @ KOPITIAM KKH,halal,singapore halal directory
 WASHING LINE @ ENTERPRISE ONE (MANAGED BY CLEANMARK SOLUTIONS PTE LTD),halal,singapore halal directory
 WASHING LINE 1@ J P S CTR (MNGD BY STARMALL PROPERTY MGMT PTE LTD),halal,singapore halal directory
 WEI CIAN FOODS PTE LTD,halal,singapore halal directory
 WEST COAST BBQ SEAFOOD,halal,singapore halal directory
 WEST COZ CAFƒ (YEW TEE POINT),halal,singapore halal directory
 WEST COZ CAFE PTE LTD,halal,singapore halal directory
 WESTERN & MALAY KITCHEN (B2) @ TAN TOCK SENG HOSPITAL PTE LTD,halal,singapore halal directory
 WESTERN (S2) @ STAR RASA @ CHANGI VILLAGE,halal,singapore halal directory
 WESTERN (S3) @ BAGUS CAUSEWAY POINT,halal,singapore halal directory
 WESTERN (S4) @ RASA RASA FOOD FIESTA RESTAURANT LLP,halal,singapore halal directory
 WESTERN (S9) @ CANTINE JURONG POINT,halal,singapore halal directory
 WESTERN COOKED FOOD (S15) @ AIRLINE HOUSE,halal,singapore halal directory
 WESTERN COOKED FOOD (S5) @ OPERA ESTATE PRIMARY SCHOOL,halal,singapore halal directory
 WESTERN CORNER (S4) @ RASA BUKOM (MNGD BY ISS CATERING),halal,singapore halal directory
 WESTERN CUISINE & SALAD (S4) @ INSTITUTE OF MENTAL HEALTH,halal,singapore halal directory
 WESTERN CUISINE (R2) @ CANTINE PAYA LEBAR SQUARE,halal,singapore halal directory
 WESTERN CUISINE (S2) @ AMK HUB NTUC FOOD FARE,halal,singapore halal directory
 WESTERN CUISINE (S4) @ KOPITIAM NORTHPOINT,halal,singapore halal directory
 WESTERN CUISINE (S7) @ KOPITIAM KKH,halal,singapore halal directory
 WESTERN CUISINE (S8) @ KOUFU (NANYANG POLYTECHNIC),halal,singapore halal directory
 WESTERN DELIGHT (S6) @ FLAVOURS BY HESED&EMET,halal,singapore halal directory
 WESTERN FIESTA (S7) @ SWISS COTTAGE SECONDARY SCHOOL,halal,singapore halal directory
 WESTERN FOOD (S1) @ 89.7 SUPPER CLUB,halal,singapore halal directory
 WESTERN FOOD (S4)@KOPITIAM SUN PLAZA,halal,singapore halal directory
 WESTERN FOOD (S5) @ FORK & SPOON TOA PAYOH,halal,singapore halal directory
 WESTERN FOOD (S5) @ HTA CAFETERIA,halal,singapore halal directory
 WESTERN FOOD (S6) @ MR TEH TARIK EATING HOUSE,halal,singapore halal directory
 WESTERN FOOD (S6) @ MR TEH TARIK EATING HOUSE (WEST COAST DR),halal,singapore halal directory
 WESTERN FOOD (STALL 8) - RASA RASA @ KAMPONG CHANGI,halal,singapore halal directory
 WESTERN FOOD @ 89.7 SUPPER CLUB (GEYLANG EAST),halal,singapore halal directory
 WESTERN FOOD @ ENAK SELERA,halal,singapore halal directory
 WESTERN FOOD STALL(S6) @ ITE AMK,halal,singapore halal directory
" WESTERN FOOD, SANDWICH & SALAD BAR (S4) @ NIE CANTEEN",halal,singapore halal directory
 WESTERN RENDEZVOUS (S8) @ BARTLEY SECONDARY SCHOOL CANTEEN,halal,singapore halal directory
 WESTERN WONDERS (S8) @ NAN CHIAU PRIMARY SCHOOL,halal,singapore halal directory
" WESTERN, SATAY & ROJAK @ ENAK ENAK HONG KONG TEA HOUSE (ECP)",halal,singapore halal directory
 WESTERN/ASIAN KITCHEN @ REN CI (MNGD BY SODEXO),halal,singapore halal directory
 WESTERN/INDIAN KITCHEN @ NUH (MNGD BY SODEXO),halal,singapore halal directory
 WESTING EDIBLE OIL & TRADING PTE LTD,halal,singapore halal directory
 WHEAT TALK @ XI DE LI PTE LTD,halal,singapore halal directory
 WING 1 RACK A50-A73 @ ADDICON LOGISTICS MANAGEMENT (S) PTE LTD,halal,singapore halal directory
 WING SOON FOOD MANUFACTURER PTE LTD,halal,singapore halal directory
 WING ZONE,halal,singapore halal directory
 WING ZONE (COMPASSVALE LINK),halal,singapore halal directory
 WINGSTOP,halal,singapore halal directory
 WINGSTOP (BEDOK MALL),halal,singapore halal directory
 WINGSTOP (SUNTEC CITY MALL),halal,singapore halal directory
 WINGSTOP (VIVO CITY),halal,singapore halal directory
 WOH HUP FOOD INDUSTRIES PTE LTD,halal,singapore halal directory
 WOK & FRY (S11) @ FORK & SPOON TOA PAYOH,halal,singapore halal directory
 WOODLANDS SUNNY FOODS PTE LTD,halal,singapore halal directory
 WORKING TITLE CAFE,halal,singapore halal directory
 WTT TRADING PTE LTD,halal,singapore halal directory
 WYETH NUTRITIONALS (S) PTE LTD,halal,singapore halal directory
 XIANGS CATERING,halal,singapore halal directory
 YAKULT (SINGAPORE) PTE LTD,halal,singapore halal directory
 YANTI NASI PADANG,halal,singapore halal directory
 YB FRIED BEE HOON (S10) @ KOPITIAM FERNVALE,halal,singapore halal directory
 YCT MANUFACTURING PTE LTD,halal,singapore halal directory
 YEAN JAN FOODSTUFFS CO PTE LTD,halal,singapore halal directory
 YELLOW SUBMARINE CHEESESTEAKS,halal,singapore halal directory
 YELLOW SUBMARINE CHEESESTEAKS (BUGIS JUNCTION),halal,singapore halal directory
 YEW CHONG FOODSTUFF,halal,singapore halal directory
 YEW LEE COFFEE & TEA PTE LTD,halal,singapore halal directory
 YHS (SINGAPORE) PTE LTD,halal,singapore halal directory
 YI JIA XIANG TRADING,halal,singapore halal directory
 YI LOO EATING HOUSE CATERING,halal,singapore halal directory
 YIKOWEI PTE LTD,halal,singapore halal directory
 YIPS BY ANDIK NURDIANY,halal,singapore halal directory
 YOLO,halal,singapore halal directory
 YONG TAU FOO (S1) @ BAGUS GREENRIDGE,halal,singapore halal directory
 YONG TAU FOO (S1) @ FOODFARE CLIFFORD CENTRE,halal,singapore halal directory
 YONG TAU FOO (S1)@NTUC FOODFARE MBFC,halal,singapore halal directory
 YONG TAU FOO (S12) @ KOPITIAM VIVO CITY,halal,singapore halal directory
 YONG TAU FOO (S13) @ FOODJUNCTION NEX,halal,singapore halal directory
 YONG TAU FOO (S14) @ FOODJUNCTION LOT ONE,halal,singapore halal directory
 YONG TAU FOO (S14) @ KOUFU,halal,singapore halal directory
 YONG TAU FOO (S15) @ FOODJUNCTION EASTPOINT,halal,singapore halal directory
 YONG TAU FOO (S2) @ CANTINE PAYA LEBAR SQUARE,halal,singapore halal directory
 YONG TAU FOO (S2) @ FOODJUNCTION JUNCTION 8,halal,singapore halal directory
 YONG TAU FOO (S2) @ INSTITUTE OF MENTAL HEALTH,halal,singapore halal directory
 YONG TAU FOO (S2) @ NHCS CAFETERIA,halal,singapore halal directory
 YONG TAU FOO (S3) @ 89.7 SUPPER CLUB (GEYLANG EAST),halal,singapore halal directory
 YONG TAU FOO (S3) @ CANTINE JURONG POINT,halal,singapore halal directory
 YONG TAU FOO (S3) @ FOODJUNCTION CENTURY SQUARE,halal,singapore halal directory
 YONG TAU FOO (S3) @ HEALTHY KOPITIAM NTFGH,halal,singapore halal directory
 YONG TAU FOO (S4) @ FORK & SPOON TOA PAYOH,halal,singapore halal directory
 YONG TAU FOO (S4) @ NTUC FOODFARE SSH,halal,singapore halal directory
 YONG TAU FOO (S5)@KOPITIAM SUN PLAZA,halal,singapore halal directory
 YONG TAU FOO (S6) @ KOPITIAM TTSH,halal,singapore halal directory
 YONG TAU FOO (S7) @ FU CHAN PUNGGOL CENTRAL,halal,singapore halal directory
 YONG TAU FOO (S9) @ CGH HOUSEMAN CANTEEN,halal,singapore halal directory
